Drug ID, Target ID, score, label 
D00513, hsa4988, 1.3942, 1 
D00136, hsa5733, 1.3940, 1 
D03621, hsa5732, 1.3937, 1 
D02884, hsa2550, 1.3935, 1 
D02671, hsa9283, 1.3932, 1 
D01295, hsa2918, 1.3928, 1 
D02327, hsa23620, 1.3928, 1 
D00676, hsa4988, 1.3926, 1 
D00095, hsa3358, 1.3920, 1 
D05938, hsa148, 1.3912, 1 
D02340, hsa2914, 1.3912, 1 
D00996, hsa56413, 1.3911, 1 
D00513, hsa1814, 1.3905, 1 
D00483, hsa3357, 1.3898, 1 
D01358, hsa5732, 1.3898, 1 
D00521, hsa2915, 1.3895, 1 
D00665, hsa1128, 1.3894, 1 
D02070, hsa1815, 1.3890, 1 
D00513, hsa7201, 1.3887, 1 
D00676, hsa1814, 1.3886, 1 
D00563, hsa3361, 1.3886, 1 
D00503, hsa886, 1.3883, 1 
D00560, hsa3351, 1.3880, 1 
D00136, hsa154, 1.3878, 1 
D00632, hsa886, 1.3878, 1 
D00180, hsa5031, 1.3874, 1 
D01871, hsa146, 1.3872, 1 
D00673, hsa3352, 1.3869, 1 
D04979, hsa3350, 1.3869, 1 
D00676, hsa7201, 1.3868, 1 
D00180, hsa185, 1.3862, 1 
D02359, hsa5029, 1.3860, 1 
D03881, hsa552, 1.3858, 1 
D01699, hsa2911, 1.3857, 1 
D02358, hsa3350, 1.3852, 1 
D00598, hsa134, 1.3851, 1 
D01964, hsa2917, 1.3841, 1 
D00180, hsa6753, 1.3841, 1 
D00666, hsa6010, 1.3841, 1 
D02359, hsa5737, 1.3840, 1 
D00563, hsa1816, 1.3839, 1 
D02007, hsa2913, 1.3839, 1 
D05938, hsa3352, 1.3835, 1 
D00513, hsa4985, 1.3833, 1 
D00666, hsa9052, 1.3830, 1 
D02327, hsa152, 1.3828, 1 
D02884, hsa9283, 1.3828, 1 
D00780, hsa2914, 1.3827, 1 
D01871, hsa5032, 1.3827, 1 
D04979, hsa153, 1.3822, 1 
D01871, hsa3355, 1.3820, 1 
D00676, hsa4985, 1.3815, 1 
D02361, hsa3350, 1.3812, 1 
D00598, hsa10800, 1.3810, 1 
D01051, hsa3351, 1.3792, 1 
D00665, hsa3361, 1.3792, 1 
D00079, hsa1133, 1.3791, 1 
D00503, hsa887, 1.3787, 1 
D02149, hsa3352, 1.3784, 1 
D00632, hsa887, 1.3781, 1 
D02007, hsa2912, 1.3773, 1 
D02361, hsa153, 1.3768, 1 
D02671, hsa1268, 1.3762, 1 
D01871, hsa4988, 1.3762, 1 
D02342, hsa2916, 1.3760, 1 
D01324, hsa4543, 1.3747, 1 
D00281, hsa2914, 1.3747, 1 
D02070, hsa136, 1.3746, 1 
D00665, hsa1816, 1.3742, 1 
D03642, hsa2913, 1.3741, 1 
D00483, hsa59340, 1.3730, 1 
D02066, hsa2914, 1.3730, 1 
D01871, hsa1814, 1.3726, 1 
D00079, hsa5030, 1.3725, 1 
D00394, hsa150, 1.3724, 1 
D00513, hsa10161, 1.3720, 1 
D00790, hsa3357, 1.3713, 1 
D01871, hsa7201, 1.3708, 1 
D02359, hsa1241, 1.3706, 1 
D00676, hsa10161, 1.3702, 1 
D00483, hsa3358, 1.3699, 1 
D00673, hsa3351, 1.3692, 1 
D00598, hsa57105, 1.3685, 1 
D04979, hsa3360, 1.3678, 1 
D00180, hsa134, 1.3676, 1 
D03642, hsa2912, 1.3675, 1 
D00563, hsa5733, 1.3672, 1 
D02671, hsa2911, 1.3671, 1 
D00513, hsa1812, 1.3671, 1 
D00598, hsa5724, 1.3670, 1 
D04979, hsa147, 1.3667, 1 
D00079, hsa1815, 1.3666, 1 
D03858, hsa5732, 1.3663, 1 
D00503, hsa552, 1.3663, 1 
D02358, hsa3360, 1.3661, 1 
D00845, hsa2918, 1.3659, 1 
D00632, hsa552, 1.3658, 1 
D02884, hsa1268, 1.3658, 1 
D05938, hsa3351, 1.3658, 1 
D02342, hsa338442, 1.3657, 1 
D00136, hsa3354, 1.3654, 1 
D02358, hsa147, 1.3653, 1 
D01871, hsa4985, 1.3653, 1 
D00676, hsa1812, 1.3651, 1 
D01699, hsa2915, 1.3650, 1 
D02070, hsa140, 1.3648, 1 
D00601, hsa2917, 1.3647, 1 
D01454, hsa2918, 1.3645, 1 
D02359, hsa6751, 1.3644, 1 
D00996, hsa5029, 1.3638, 1 
D00180, hsa10800, 1.3635, 1 
D00136, hsa4986, 1.3634, 1 
D02361, hsa3360, 1.3621, 1 
D00665, hsa151, 1.3621, 1 
D01324, hsa6010, 1.3618, 1 
D00996, hsa5737, 1.3618, 1 
D00451, hsa1813, 1.3608, 1 
D01324, hsa9052, 1.3608, 1 
D00563, hsa154, 1.3608, 1 
D02149, hsa3351, 1.3606, 1 
D00513, hsa3577, 1.3603, 1 
D00513, hsa1129, 1.3586, 1 
D00676, hsa3577, 1.3585, 1 
D03654, hsa2550, 1.3584, 1 
D00665, hsa5733, 1.3579, 1 
D03503, hsa2917, 1.3578, 1 
D00079, hsa1131, 1.3571, 1 
D00683, hsa2916, 1.3570, 1 
D00676, hsa1129, 1.3570, 1 
D02884, hsa2911, 1.3566, 1 
D00790, hsa59340, 1.3545, 1 
D02082, hsa8843, 1.3543, 1 
D00356, hsa2914, 1.3541, 1 
D01871, hsa10161, 1.3541, 1 
D00300, hsa5731, 1.3529, 1 
D00451, hsa146, 1.3525, 1 
D00079, hsa136, 1.3522, 1 
D00665, hsa154, 1.3513, 1 
D00790, hsa3358, 1.3512, 1 
D00180, hsa57105, 1.3510, 1 
D00180, hsa5724, 1.3495, 1 
D00136, hsa1234, 1.3493, 1 
D01871, hsa1812, 1.3491, 1 
D00394, hsa3362, 1.3487, 1 
D00996, hsa1241, 1.3485, 1 
D00451, hsa5032, 1.3479, 1 
D03654, hsa9283, 1.3477, 1 
D00683, hsa338442, 1.3468, 1 
D00095, hsa5031, 1.3467, 1 
D02671, hsa2915, 1.3464, 1 
D00095, hsa185, 1.3454, 1 
D00283, hsa2917, 1.3439, 1 
D00095, hsa6753, 1.3433, 1 
D02566, hsa2918, 1.3427, 1 
D01871, hsa3577, 1.3423, 1 
D00079, hsa140, 1.3423, 1 
D04979, hsa1128, 1.3422, 1 
D00996, hsa6751, 1.3421, 1 
D00560, hsa150, 1.3421, 1 
D00451, hsa4988, 1.3416, 1 
D00241, hsa2918, 1.3409, 1 
D02358, hsa1128, 1.3403, 1 
D02082, hsa222545, 1.3397, 1 
D01242, hsa148, 1.3390, 1 
D00513, hsa2846, 1.3390, 1 
D02359, hsa135, 1.3387, 1 
D00563, hsa3354, 1.3384, 1 
D00451, hsa1814, 1.3377, 1 
D00676, hsa2846, 1.3372, 1 
D00136, hsa1132, 1.3368, 1 
D00563, hsa4986, 1.3367, 1 
D00451, hsa7201, 1.3359, 1 
D02884, hsa2915, 1.3359, 1 
D02725, hsa2550, 1.3349, 1 
D00394, hsa23620, 1.3345, 1 
D00113, hsa3269, 1.3341, 1 
D01051, hsa150, 1.3334, 1 
D03274, hsa3362, 1.3328, 1 
D00598, hsa11255, 1.3326, 1 
D04979, hsa3361, 1.3318, 1 
D00113, hsa4543, 1.3315, 1 
D01242, hsa3352, 1.3311, 1 
D03654, hsa1268, 1.3307, 1 
D00136, hsa6755, 1.3306, 1 
D00451, hsa4985, 1.3305, 1 
D02358, hsa3361, 1.3302, 1 
D02070, hsa56413, 1.3295, 1 
D00682, hsa2918, 1.3295, 1 
D00665, hsa3354, 1.3291, 1 
D02279, hsa8843, 1.3287, 1 
D00295, hsa2914, 1.3277, 1 
D02327, hsa1813, 1.3277, 1 
D00665, hsa4986, 1.3273, 1 
D04979, hsa1816, 1.3270, 1 
D00095, hsa134, 1.3267, 1 
D02361, hsa3361, 1.3261, 1 
D03881, hsa5732, 1.3256, 1 
D02358, hsa1816, 1.3252, 1 
D00394, hsa152, 1.3252, 1 
D02614, hsa2916, 1.3244, 1 
D00483, hsa5031, 1.3243, 1 
D02725, hsa9283, 1.3242, 1 
D00673, hsa150, 1.3233, 1 
D00483, hsa185, 1.3232, 1 
D00095, hsa10800, 1.3227, 1 
D00563, hsa1234, 1.3224, 1 
D03654, hsa2911, 1.3216, 1 
D02361, hsa1816, 1.3212, 1 
D01871, hsa2846, 1.3210, 1 
D00483, hsa6753, 1.3210, 1 
D00598, hsa5731, 1.3209, 1 
D00645, hsa2918, 1.3209, 1 
D05938, hsa150, 1.3198, 1 
D00451, hsa10161, 1.3193, 1 
D02327, hsa146, 1.3193, 1 
D00422, hsa148, 1.3192, 1 
D00300, hsa1133, 1.3189, 1 
D03274, hsa23620, 1.3188, 1 
D00560, hsa3362, 1.3188, 1 
D00113, hsa6010, 1.3187, 1 
D00235, hsa2550, 1.3182, 1 
D02359, hsa5739, 1.3178, 1 
D00113, hsa9052, 1.3176, 1 
D00676, hsa3350, 1.3174, 1 
D00996, hsa135, 1.3164, 1 
D02327, hsa5032, 1.3150, 1 
D00180, hsa11255, 1.3149, 1 
D04979, hsa151, 1.3147, 1 
D00451, hsa1812, 1.3143, 1 
D02614, hsa338442, 1.3143, 1 
D02327, hsa3355, 1.3141, 1 
D01242, hsa3351, 1.3134, 1 
D02358, hsa151, 1.3133, 1 
D00665, hsa1234, 1.3130, 1 
D00676, hsa153, 1.3129, 1 
D00528, hsa2914, 1.3126, 1 
D00300, hsa5030, 1.3123, 1 
D03490, hsa2550, 1.3113, 1 
D00422, hsa3352, 1.3113, 1 
D01118, hsa554, 1.3108, 1 
D04979, hsa5733, 1.3105, 1 
D00095, hsa57105, 1.3102, 1 
D01051, hsa3362, 1.3101, 1 
D00563, hsa1132, 1.3099, 1 
D02082, hsa2913, 1.3097, 1 
D02361, hsa151, 1.3093, 1 
D00095, hsa5724, 1.3087, 1 
D02358, hsa5733, 1.3086, 1 
D02327, hsa4988, 1.3086, 1 
D00451, hsa3577, 1.3077, 1 
D00235, hsa9283, 1.3074, 1 
D02725, hsa1268, 1.3071, 1 
D00079, hsa56413, 1.3070, 1 
D01118, hsa5028, 1.3068, 1 
D00300, hsa1815, 1.3064, 1 
D00503, hsa5732, 1.3062, 1 
D00451, hsa1129, 1.3061, 1 
D02359, hsa6915, 1.3061, 1 
D00790, hsa5031, 1.3058, 1 
D00632, hsa5732, 1.3057, 1 
D00560, hsa23620, 1.3048, 1 
D02361, hsa5733, 1.3047, 1 
D02327, hsa1814, 1.3046, 1 
D00790, hsa185, 1.3045, 1 
D00483, hsa134, 1.3044, 1 
D04979, hsa154, 1.3040, 1 
D00563, hsa6755, 1.3037, 1 
D02082, hsa2912, 1.3031, 1 
D02327, hsa7201, 1.3029, 1 
D02358, hsa154, 1.3028, 1 
D01891, hsa2914, 1.3027, 1 
D00790, hsa6753, 1.3024, 1 
D02070, hsa5029, 1.3022, 1 
D01871, hsa3350, 1.3013, 1 
D03654, hsa2915, 1.3008, 1 
D03490, hsa9283, 1.3006, 1 
D00483, hsa10800, 1.3005, 1 
D00665, hsa1132, 1.3004, 1 
D02070, hsa5737, 1.3002, 1 
D00673, hsa3362, 1.3000, 1 
D02361, hsa154, 1.2987, 1 
D00136, hsa3363, 1.2987, 1 
D00676, hsa3360, 1.2984, 1 
D02725, hsa2911, 1.2980, 1 
D02327, hsa4985, 1.2976, 1 
D00676, hsa147, 1.2973, 1 
D00300, hsa1131, 1.2968, 1 
D01871, hsa153, 1.2966, 1 
D05938, hsa3362, 1.2966, 1 
D00666, hsa148, 1.2962, 1 
D01051, hsa23620, 1.2960, 1 
D00996, hsa5739, 1.2956, 1 
D02342, hsa8843, 1.2955, 1 
D00560, hsa152, 1.2950, 1 
D00665, hsa6755, 1.2945, 1 
D01103, hsa2550, 1.2941, 1 
D00422, hsa3351, 1.2936, 1 
D00521, hsa4543, 1.2929, 1 
D00300, hsa136, 1.2919, 1 
D02149, hsa3362, 1.2915, 1 
D00235, hsa1268, 1.2904, 1 
D00371, hsa554, 1.2895, 1 
D00666, hsa3352, 1.2885, 1 
D00483, hsa57105, 1.2879, 1 
D00598, hsa1133, 1.2870, 1 
D02070, hsa1241, 1.2869, 1 
D01051, hsa152, 1.2864, 1 
D00483, hsa5724, 1.2864, 1 
D02327, hsa10161, 1.2863, 1 
D00451, hsa2846, 1.2863, 1 
D00371, hsa5028, 1.2859, 1 
D00673, hsa23620, 1.2859, 1 
D00790, hsa134, 1.2858, 1 
D01386, hsa2917, 1.2850, 1 
D02279, hsa2913, 1.2839, 1 
D00996, hsa6915, 1.2837, 1 
D00136, hsa3274, 1.2836, 1 
D03490, hsa1268, 1.2835, 1 
D01103, hsa9283, 1.2834, 1 
D05938, hsa23620, 1.2826, 1 
D01871, hsa3360, 1.2823, 1 
D00300, hsa140, 1.2820, 1 
D00790, hsa10800, 1.2819, 1 
D04979, hsa3354, 1.2817, 1 
D00235, hsa2911, 1.2816, 1 
D01871, hsa147, 1.2812, 1 
D02327, hsa1812, 1.2812, 1 
D02342, hsa222545, 1.2809, 1 
D02070, hsa6751, 1.2805, 1 
D00598, hsa5030, 1.2803, 1 
D00521, hsa6010, 1.2801, 1 
D02358, hsa3354, 1.2801, 1 
D04979, hsa4986, 1.2800, 1 
D00079, hsa5029, 1.2797, 1 
D00521, hsa9052, 1.2789, 1 
D02358, hsa4986, 1.2781, 1 
D00079, hsa5737, 1.2778, 1 
D02149, hsa23620, 1.2774, 1 
D02279, hsa2912, 1.2773, 1 
D02725, hsa2915, 1.2772, 1 
D00683, hsa8843, 1.2766, 1 
D00673, hsa152, 1.2762, 1 
D02361, hsa3354, 1.2761, 1 
D02327, hsa3577, 1.2746, 1 
D00598, hsa1815, 1.2745, 1 
D03490, hsa2911, 1.2744, 1 
D01324, hsa148, 1.2743, 1 
D02361, hsa4986, 1.2742, 1 
D00095, hsa11255, 1.2742, 1 
D00513, hsa1128, 1.2741, 1 
D01973, hsa2914, 1.2738, 1 
D02327, hsa1129, 1.2732, 1 
D00419, hsa2550, 1.2730, 1 
D05938, hsa152, 1.2729, 1 
D00676, hsa1128, 1.2723, 1 
D00563, hsa3363, 1.2718, 1 
D01699, hsa3269, 1.2709, 1 
D00666, hsa3351, 1.2708, 1 
D02340, hsa2917, 1.2703, 1 
D00400, hsa2916, 1.2702, 1 
D00394, hsa1813, 1.2697, 1 
D00180, hsa1133, 1.2693, 1 
D00790, hsa57105, 1.2693, 1 
D01699, hsa4543, 1.2684, 1 
D00790, hsa5724, 1.2678, 1 
D01242, hsa150, 1.2675, 1 
D00726, hsa2918, 1.2674, 1 
D00136, hsa1910, 1.2669, 1 
D00136, hsa155, 1.2667, 1 
D01324, hsa3352, 1.2665, 1 
D01103, hsa1268, 1.2664, 1 
D00715, hsa2918, 1.2657, 1 
D04979, hsa1234, 1.2657, 1 
D00136, hsa1909, 1.2653, 1 
D00604, hsa2550, 1.2650, 1 
D00598, hsa1131, 1.2649, 1 
D00079, hsa1241, 1.2643, 1 
D02358, hsa1234, 1.2638, 1 
D04040, hsa2550, 1.2631, 1 
D00180, hsa5030, 1.2627, 1 
D00095, hsa5731, 1.2626, 1 
D00665, hsa3363, 1.2624, 1 
D00676, hsa3361, 1.2624, 1 
D00419, hsa9283, 1.2622, 1 
D00683, hsa222545, 1.2620, 1 
D00451, hsa153, 1.2619, 1 
D00780, hsa2917, 1.2619, 1 
D00394, hsa146, 1.2617, 1 
D00235, hsa2915, 1.2608, 1 
D00400, hsa338442, 1.2601, 1 
D02361, hsa1234, 1.2600, 1 
D00598, hsa136, 1.2600, 1 
D02147, hsa2550, 1.2596, 1 
D00513, hsa1816, 1.2593, 1 
D00079, hsa6751, 1.2580, 1 
D00676, hsa1816, 1.2574, 1 
D01103, hsa2911, 1.2573, 1 
D00563, hsa3274, 1.2569, 1 
D00394, hsa5032, 1.2569, 1 
D00180, hsa1815, 1.2567, 1 
D00522, hsa2914, 1.2561, 1 
D00394, hsa3355, 1.2561, 1 
D01699, hsa6010, 1.2556, 1 
D02070, hsa135, 1.2549, 1 
D01699, hsa9052, 1.2545, 1 
D00604, hsa9283, 1.2543, 1 
D00281, hsa2917, 1.2538, 1 
D03274, hsa1813, 1.2538, 1 
D03490, hsa2915, 1.2537, 1 
D02327, hsa2846, 1.2533, 1 
D04979, hsa1132, 1.2531, 1 
D04040, hsa9283, 1.2523, 1 
D02671, hsa3269, 1.2522, 1 
D02066, hsa2917, 1.2522, 1 
D00136, hsa6752, 1.2520, 1 
D00483, hsa11255, 1.2518, 1 
D02358, hsa1132, 1.2514, 1 
D05792, hsa2914, 1.2509, 1 
D02342, hsa2913, 1.2508, 1 
D00687, hsa2914, 1.2508, 1 
D00394, hsa4988, 1.2502, 1 
D01118, hsa64805, 1.2501, 1 
D00598, hsa140, 1.2501, 1 
D02671, hsa4543, 1.2498, 1 
D02147, hsa9283, 1.2488, 1 
D01324, hsa3351, 1.2488, 1 
D00274, hsa2916, 1.2483, 1 
D00422, hsa150, 1.2477, 1 
D00665, hsa3274, 1.2473, 1 
D00180, hsa1131, 1.2473, 1 
D04979, hsa6755, 1.2470, 1 
D00300, hsa56413, 1.2468, 1 
D00394, hsa1814, 1.2467, 1 
D00451, hsa147, 1.2465, 1 
D01118, hsa5729, 1.2465, 1 
D01871, hsa3361, 1.2462, 1 
D03274, hsa146, 1.2453, 1 
D00676, hsa151, 1.2453, 1 
D00419, hsa1268, 1.2453, 1 
D02358, hsa6755, 1.2452, 1 
D00394, hsa7201, 1.2449, 1 
D01242, hsa3362, 1.2443, 1 
D02342, hsa2912, 1.2443, 1 
D02614, hsa8843, 1.2441, 1 
D01745, hsa2916, 1.2438, 1 
D00606, hsa2918, 1.2435, 1 
D00513, hsa5733, 1.2427, 1 
D00180, hsa136, 1.2424, 1 
D02884, hsa3269, 1.2417, 1 
D02361, hsa6755, 1.2414, 1 
D01871, hsa1816, 1.2414, 1 
D03274, hsa5032, 1.2410, 1 
D00676, hsa5733, 1.2409, 1 
D01126, hsa2918, 1.2409, 1 
D00563, hsa1910, 1.2403, 1 
D00483, hsa5731, 1.2402, 1 
D03274, hsa3355, 1.2402, 1 
D00563, hsa155, 1.2400, 1 
D02884, hsa4543, 1.2394, 1 
D00394, hsa4985, 1.2394, 1 
D05113, hsa2914, 1.2392, 1 
D00563, hsa1909, 1.2386, 1 
D00274, hsa338442, 1.2379, 1 
D01118, hsa9934, 1.2378, 1 
D00604, hsa1268, 1.2374, 1 
D02671, hsa6010, 1.2369, 1 
D01103, hsa2915, 1.2366, 1 
D00419, hsa2911, 1.2362, 1 
D02671, hsa9052, 1.2359, 1 
D01352, hsa2550, 1.2357, 1 
D04040, hsa1268, 1.2353, 1 
D00676, hsa154, 1.2348, 1 
D03274, hsa4988, 1.2346, 1 
D02070, hsa5739, 1.2339, 1 
D01745, hsa338442, 1.2336, 1 
D02327, hsa3350, 1.2335, 1 
D00790, hsa11255, 1.2333, 1 
D00356, hsa2917, 1.2332, 1 
D00180, hsa140, 1.2325, 1 
D00079, hsa135, 1.2324, 1 
D00683, hsa2913, 1.2319, 1 
D02147, hsa1268, 1.2317, 1 
D00560, hsa146, 1.2315, 1 
D01051, hsa1813, 1.2311, 1 
D00113, hsa148, 1.2309, 1 
D00665, hsa1910, 1.2308, 1 
D03274, hsa1814, 1.2307, 1 
D00665, hsa155, 1.2304, 1 
D01242, hsa23620, 1.2303, 1 
D02614, hsa222545, 1.2294, 1 
D02327, hsa153, 1.2293, 1 
D00371, hsa64805, 1.2292, 1 
D00665, hsa1909, 1.2292, 1 
D01871, hsa151, 1.2291, 1 
D03274, hsa7201, 1.2290, 1 
D00095, hsa1133, 1.2286, 1 
D00394, hsa10161, 1.2282, 1 
D00604, hsa2911, 1.2282, 1 
D00560, hsa5032, 1.2270, 1 
D02884, hsa6010, 1.2265, 1 
D04040, hsa2911, 1.2262, 1 
D00560, hsa3355, 1.2262, 1 
D02884, hsa9052, 1.2254, 1 
D00683, hsa2912, 1.2253, 1 
D00563, hsa6752, 1.2251, 1 
D00371, hsa5729, 1.2251, 1 
D01352, hsa9283, 1.2249, 1 
D01871, hsa5733, 1.2248, 1 
D00666, hsa150, 1.2247, 1 
D00422, hsa3362, 1.2244, 1 
D03274, hsa4985, 1.2236, 1 
D00394, hsa1812, 1.2233, 1 
D00113, hsa3352, 1.2233, 1 
D02147, hsa2911, 1.2229, 1 
D02070, hsa6915, 1.2221, 1 
D00095, hsa5030, 1.2220, 1 
D01118, hsa886, 1.2220, 1 
D00790, hsa5731, 1.2217, 1 
D00451, hsa1128, 1.2214, 1 
D00673, hsa1813, 1.2210, 1 
D00440, hsa2550, 1.2207, 1 
D00560, hsa4988, 1.2206, 1 
D01242, hsa152, 1.2204, 1 
D00674, hsa2918, 1.2198, 1 
D00300, hsa5029, 1.2195, 1 
D00136, hsa3356, 1.2194, 1 
D01871, hsa154, 1.2184, 1 
D01051, hsa5032, 1.2182, 1 
D01051, hsa3355, 1.2176, 1 
D05938, hsa1813, 1.2175, 1 
D00300, hsa5737, 1.2174, 1 
D00371, hsa9934, 1.2168, 1 
D00095, hsa1815, 1.2161, 1 
D00665, hsa6752, 1.2159, 1 
D00419, hsa2915, 1.2155, 1 
D00394, hsa1129, 1.2152, 1 
D00560, hsa7201, 1.2151, 1 
D04979, hsa3363, 1.2150, 1 
D00598, hsa56413, 1.2148, 1 
D02327, hsa3360, 1.2143, 1 
D02578, hsa2918, 1.2135, 1 
D02358, hsa3363, 1.2134, 1 
D02327, hsa147, 1.2133, 1 
D00106, hsa2916, 1.2132, 1 
D00673, hsa146, 1.2128, 1 
D02149, hsa1813, 1.2125, 1 
D03274, hsa10161, 1.2124, 1 
D00676, hsa3354, 1.2123, 1 
D01118, hsa887, 1.2123, 1 
D00513, hsa4986, 1.2123, 1 
D01051, hsa4988, 1.2117, 1 
D00676, hsa4986, 1.2105, 1 
D00422, hsa23620, 1.2103, 1 
D00440, hsa9283, 1.2099, 1 
D02361, hsa3363, 1.2094, 1 
D05938, hsa146, 1.2093, 1 
D00673, hsa5032, 1.2081, 1 
D01051, hsa1814, 1.2081, 1 
D01352, hsa1268, 1.2079, 1 
D00604, hsa2915, 1.2075, 1 
D00673, hsa3355, 1.2074, 1 
D03274, hsa1812, 1.2072, 1 
D00295, hsa2917, 1.2069, 1 
D03654, hsa3269, 1.2068, 1 
D00451, hsa1816, 1.2065, 1 
D00095, hsa1131, 1.2065, 1 
D00483, hsa1133, 1.2063, 1 
D01051, hsa7201, 1.2062, 1 
D00113, hsa3351, 1.2056, 1 
D04040, hsa2915, 1.2055, 1 
D05938, hsa5032, 1.2048, 1 
D03654, hsa4543, 1.2043, 1 
D00300, hsa1241, 1.2041, 1 
D05938, hsa3355, 1.2040, 1 
D00106, hsa338442, 1.2031, 1 
D01324, hsa150, 1.2029, 1 
D03165, hsa2916, 1.2025, 1 
D02147, hsa2915, 1.2022, 1 
D00095, hsa136, 1.2018, 1 
D00666, hsa3362, 1.2017, 1 
D00673, hsa4988, 1.2017, 1 
D02357, hsa2914, 1.2011, 1 
D01051, hsa4985, 1.2008, 1 
D03274, hsa3577, 1.2008, 1 
D00371, hsa886, 1.2006, 1 
D00422, hsa152, 1.2006, 1 
D04979, hsa3274, 1.2000, 1 
D01118, hsa552, 1.1999, 1 
D00079, hsa6915, 1.1997, 1 
D00483, hsa5030, 1.1997, 1 
D02149, hsa5032, 1.1996, 1 
D02614, hsa2913, 1.1992, 1 
D03274, hsa1129, 1.1991, 1 
D02149, hsa3355, 1.1988, 1 
D01352, hsa2911, 1.1988, 1 
D00560, hsa10161, 1.1984, 1 
D02358, hsa3274, 1.1983, 1 
D00673, hsa1814, 1.1980, 1 
D00513, hsa1234, 1.1979, 1 
D00300, hsa6751, 1.1978, 1 
D00180, hsa56413, 1.1973, 1 
D05246, hsa2914, 1.1968, 1 
D01871, hsa3354, 1.1962, 1 
D00676, hsa1234, 1.1961, 1 
D00673, hsa7201, 1.1961, 1 
D00520, hsa2550, 1.1954, 1 
D00394, hsa2846, 1.1952, 1 
D05938, hsa1814, 1.1946, 1 
D01871, hsa4986, 1.1944, 1 
D00451, hsa151, 1.1943, 1 
D02361, hsa3274, 1.1943, 1 
D00483, hsa1815, 1.1938, 1 
D02149, hsa4988, 1.1934, 1 
D00440, hsa1268, 1.1930, 1 
D05938, hsa7201, 1.1929, 1 
D02614, hsa2912, 1.1927, 1 
D00521, hsa148, 1.1924, 1 
D03165, hsa338442, 1.1923, 1 
D01964, hsa2916, 1.1921, 1 
D02359, hsa554, 1.1920, 1 
D00095, hsa140, 1.1918, 1 
D00528, hsa2917, 1.1917, 1 
D03654, hsa6010, 1.1915, 1 
D00371, hsa887, 1.1909, 1 
D00673, hsa4985, 1.1907, 1 
D03654, hsa9052, 1.1904, 1 
D00451, hsa5733, 1.1900, 1 
D00400, hsa8843, 1.1899, 1 
D01051, hsa10161, 1.1896, 1 
D02149, hsa1814, 1.1894, 1 
D02359, hsa5028, 1.1880, 1 
D00666, hsa23620, 1.1879, 1 
D00790, hsa1133, 1.1877, 1 
D02149, hsa7201, 1.1876, 1 
D00598, hsa5029, 1.1875, 1 
D05938, hsa4985, 1.1875, 1 
D00560, hsa3577, 1.1867, 1 
D00598, hsa5737, 1.1856, 1 
D00513, hsa1132, 1.1853, 1 
D00560, hsa1129, 1.1853, 1 
D00520, hsa9283, 1.1847, 1 
D00521, hsa3352, 1.1846, 1 
D01051, hsa1812, 1.1845, 1 
D00483, hsa1131, 1.1842, 1 
D00415, hsa2918, 1.1841, 1 
D00440, hsa2911, 1.1838, 1 
D00451, hsa154, 1.1838, 1 
D04979, hsa1910, 1.1836, 1 
D00676, hsa1132, 1.1835, 1 
D04979, hsa155, 1.1831, 1 
D02725, hsa3269, 1.1831, 1 
D00665, hsa3356, 1.1829, 1 
D02149, hsa4985, 1.1823, 1 
D00234, hsa2914, 1.1822, 1 
D02358, hsa155, 1.1819, 1 
D04979, hsa1909, 1.1819, 1 
D01891, hsa2917, 1.1818, 1 
D02358, hsa1910, 1.1818, 1 
D01964, hsa338442, 1.1816, 1 
D00790, hsa5030, 1.1812, 1 
D02725, hsa4543, 1.1808, 1 
D00675, hsa2918, 1.1803, 1 
D02358, hsa1909, 1.1801, 1 
D01871, hsa1234, 1.1799, 1 
D01324, hsa3362, 1.1796, 1 
D00673, hsa10161, 1.1795, 1 
D03274, hsa2846, 1.1794, 1 
D00483, hsa136, 1.1794, 1 
D00513, hsa6755, 1.1794, 1 
D00432, hsa2918, 1.1793, 1 
D00371, hsa552, 1.1786, 1 
D02327, hsa3361, 1.1784, 1 
D01051, hsa3577, 1.1782, 1 
D01352, hsa2915, 1.1780, 1 
D00666, hsa152, 1.1778, 1 
D02361, hsa1910, 1.1778, 1 
D02361, hsa155, 1.1778, 1 
D00676, hsa6755, 1.1776, 1 
D01051, hsa1129, 1.1766, 1 
D05938, hsa10161, 1.1762, 1 
D02361, hsa1909, 1.1761, 1 
D00394, hsa3350, 1.1755, 1 
D00790, hsa1815, 1.1752, 1 
D00400, hsa222545, 1.1752, 1 
D00136, hsa3357, 1.1751, 1 
D00673, hsa1812, 1.1745, 1 
D02327, hsa1816, 1.1735, 1 
D01692, hsa2918, 1.1730, 1 
D00635, hsa2914, 1.1729, 1 
D00601, hsa2916, 1.1727, 1 
D00232, hsa2918, 1.1723, 1 
D00598, hsa1241, 1.1722, 1 
D02007, hsa2550, 1.1721, 1 
D00300, hsa135, 1.1720, 1 
D00394, hsa153, 1.1710, 1 
D05938, hsa1812, 1.1710, 1 
D02149, hsa10161, 1.1710, 1 
D00180, hsa5029, 1.1700, 1 
D00996, hsa554, 1.1698, 1 
D00483, hsa140, 1.1695, 1 
D04979, hsa6752, 1.1685, 1 
D01699, hsa148, 1.1681, 1 
D00180, hsa5737, 1.1680, 1 
D00673, hsa3577, 1.1679, 1 
